IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
096105929,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/24/2009,02:00,BAYVIEW,NONE,600 Block of 18TH ST,-122.389239520493,37.7629618403971,"(37.7629618403971, -122.389239520493)",9610592928150
091095278,OTHER OFFENSES,PROBATION VIOLATION,Saturday,10/24/2009,02:00,INGLESIDE,"ARREST, BOOKED",800 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537,"(37.7329162539537, -122.416446124049)",9109527826170
091095278,DRUG/NARCOTIC,POSSESSION OF COCAINE,Saturday,10/24/2009,02:00,INGLESIDE,"ARREST, BOOKED",800 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537,"(37.7329162539537, -122.416446124049)",9109527816620
091095444,MISSING PERSON,MISSING ADULT,Saturday,10/24/2009,01:56,CENTRAL,NONE,1100 Block of TAYLOR ST,-122.412715991184,37.7932211171428,"(37.7932211171428, -122.412715991184)",9109544474000
091095121,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/24/2009,01:45,RICHMOND,"ARREST, CITED",GEARY BL / 3RD AV,-122.461062711176,37.7811580519204,"(37.7811580519204, -122.461062711176)",9109512165016
091095187,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,10/24/2009,01:35,NORTHERN,"ARREST, CITED",VANNESS AV / GEARY BL,-122.421395819115,37.7856843389472,"(37.7856843389472, -122.421395819115)",9109518768050
091095109,ASSAULT,MAYHEM WITH BODILY FORCE,Saturday,10/24/2009,01:33,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.407324486129,37.7902885041264,"(37.7902885041264, -122.407324486129)",9109510904064
091095109,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,10/24/2009,01:33,CENTRAL,"ARREST, BOOKED",600 Block of BUSH ST,-122.407324486129,37.7902885041264,"(37.7902885041264, -122.407324486129)",9109510904014
091095397,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,10/24/2009,01:30,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,200 Block of SOMERSET ST,-122.408229720139,37.7284068760611,"(37.7284068760611, -122.408229720139)",9109539702004
091095052,WARRANTS,ENROUTE TO PAROLE OFFICER,Saturday,10/24/2009,01:30,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.412970537591,37.7857883766888,"(37.7857883766888, -122.412970537591)",9109505262030
091953977,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,10/24/2009,01:30,BAYVIEW,NONE,200 Block of SOMERSET ST,-122.408229720139,37.7284068760611,"(37.7284068760611, -122.408229720139)",9195397702004
091953977,"SEX OFFENSES, FORCIBLE",ORAL COPULATION,Saturday,10/24/2009,01:30,BAYVIEW,NONE,200 Block of SOMERSET ST,-122.408229720139,37.7284068760611,"(37.7284068760611, -122.408229720139)",9195397714050
096105424,NON-CRIMINAL,LOST PROPERTY,Saturday,10/24/2009,01:30,SOUTHERN,NONE,FOLSOM ST / 11TH ST,-122.41402726269,37.7718636177154,"(37.7718636177154, -122.41402726269)",9610542471000
091095052,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,10/24/2009,01:30,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.412970537591,37.7857883766888,"(37.7857883766888, -122.412970537591)",9109505216710
091102362,ASSAULT,BATTERY,Saturday,10/24/2009,01:30,BAYVIEW,NONE,600 Block of INDIANA ST,-122.39172714593,37.762851481453,"(37.762851481453, -122.39172714593)",9110236204134
091096141,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,10/24/2009,01:30,MISSION,NONE,18TH ST / DOLORES ST,-122.426079580545,37.7614267757472,"(37.7614267757472, -122.426079580545)",9109614103014
091095864,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,10/24/2009,01:21,BAYVIEW,NONE,5100 Block of 3RD ST,-122.391799877342,37.7320436775317,"(37.7320436775317, -122.391799877342)",9109586405071
091095206,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/24/2009,01:15,INGLESIDE,"ARREST, CITED",HAHN ST / SUNNYDALE AV,-122.416000227907,37.7119155437754,"(37.7119155437754, -122.416000227907)",9109520665016
091095632,MISSING PERSON,MISSING ADULT,Saturday,10/24/2009,01:00,SOUTHERN,LOCATED,4TH ST / HOWARD ST,-122.402712593282,37.7832596543979,"(37.7832596543979, -122.402712593282)",9109563274000
091095159,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,10/24/2009,01:00,MISSION,NONE,2200 Block of MISSION ST,-122.419212198636,37.7610244167023,"(37.7610244167023, -122.419212198636)",9109515906303
096134978,NON-CRIMINAL,LOST PROPERTY,Saturday,10/24/2009,00:45,MISSION,NONE,VALENCIA ST / 17TH ST,-122.421733767763,37.7632996945938,"(37.7632996945938, -122.421733767763)",9613497871000
091094985,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,10/24/2009,00:37,TENDERLOIN,"ARREST, CITED",MASON ST / OFARRELL ST,-122.409686191837,37.7862042105295,"(37.7862042105295, -122.409686191837)",9109498565015
091094991,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/24/2009,00:36,CENTRAL,"ARREST, CITED",STOCKTON ST / BROADWAY ST,-122.408622974321,37.7976265594608,"(37.7976265594608, -122.408622974321)",9109499165016
091095002,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,10/24/2009,00:32,MISSION,NONE,18TH ST / FLORIDA ST,-122.411090794581,37.7617009781734,"(37.7617009781734, -122.411090794581)",9109500264070
091097553,OTHER OFFENSES,INDECENT EXPOSURE,Saturday,10/24/2009,00:30,INGLESIDE,COMPLAINANT REFUSES TO PROSECUTE,5900 Block of MISSION ST,-122.45346119547,37.7084753872645,"(37.7084753872645, -122.45346119547)",9109755314040
091094963,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/24/2009,00:23,BAYVIEW,"ARREST, CITED",JERROLD AV / PHELPS ST,-122.391269032991,37.7398531385192,"(37.7398531385192, -122.391269032991)",9109496365016
096105515,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/24/2009,00:20,SOUTHERN,NONE,CLEMENTINA ST / 9TH ST,-122.412173767284,37.7742011047262,"(37.7742011047262, -122.412173767284)",9610551506244
091100811,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,10/24/2009,00:15,MISSION,NONE,3500 Block of 16TH ST,-122.431296479048,37.7644035310365,"(37.7644035310365, -122.431296479048)",9110081105071
091095024,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,10/24/2009,00:10,MISSION,"ARREST, BOOKED",1100 Block of FLORIDA ST,-122.410210672453,37.7535202898005,"(37.7535202898005, -122.410210672453)",9109502404013
091095024,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Saturday,10/24/2009,00:10,MISSION,"ARREST, BOOKED",1100 Block of FLORIDA ST,-122.410210672453,37.7535202898005,"(37.7535202898005, -122.410210672453)",9109502404063
096105377,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/24/2009,00:05,SOUTHERN,NONE,1100 Block of MARKET ST,-122.413564091744,37.779514030063,"(37.779514030063, -122.413564091744)",9610537706244
100109118,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,10/24/2009,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",10010911809320
091157226,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,10/24/2009,00:01,BAYVIEW,NONE,300 Block of HALE ST,-122.411846265549,37.7311823109483,"(37.7311823109483, -122.411846265549)",9115722671010
091107180,ASSAULT,THREATS AGAINST LIFE,Saturday,10/24/2009,00:01,TARAVAL,NONE,100 Block of FONT BL,-122.473644075533,37.7155536666978,"(37.7155536666978, -122.473644075533)",9110718019057
091096793,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,10/24/2009,00:01,INGLESIDE,NONE,MURRAY ST / MISSION ST,-122.426391018521,37.7336749150104,"(37.7336749150104, -122.426391018521)",9109679307021
100433763,OTHER OFFENSES,HARASSING PHONE CALLS,Saturday,10/24/2009,00:01,NORTHERN,NONE,3200 Block of FILLMORE ST,-122.436071833387,37.7996224230809,"(37.7996224230809, -122.436071833387)",10043376328135
091094957,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,10/24/2009,00:01,RICHMOND,NONE,1800 Block of BRODERICK ST,-122.441946101221,37.787395850241,"(37.787395850241, -122.441946101221)",9109495703014
096105935,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/24/2009,00:01,MISSION,NONE,17TH ST / FLORIDA ST,-122.411332885127,37.7642516851931,"(37.7642516851931, -122.411332885127)",9610593528150
100273898,FRAUD,"FALSE PRETENSES, GRAND THEFT",Saturday,10/24/2009,00:01,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415669661443,37.7821198488931,"(37.7821198488931, -122.415669661443)",10027389810125
091096555,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/24/2009,00:01,NORTHERN,NONE,WEBSTER ST / HAYES ST,-122.429556003901,37.7760439875982,"(37.7760439875982, -122.429556003901)",9109655506244
091145011,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Saturday,10/24/2009,00:01,BAYVIEW,UNFOUNDED,0 Block of ARDATH CT,-122.382247020863,37.7345025151708,"(37.7345025151708, -122.382247020863)",9114501114015
091094935,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Friday,10/23/2009,23:52,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.42207304894,37.7661259454801,"(37.7661259454801, -122.42207304894)",9109493503072
091094935,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,10/23/2009,23:52,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.42207304894,37.7661259454801,"(37.7661259454801, -122.42207304894)",9109493504012
091094935,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,10/23/2009,23:52,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.42207304894,37.7661259454801,"(37.7661259454801, -122.42207304894)",9109493528150
091096765,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/23/2009,23:45,BAYVIEW,NONE,1700 Block of YOSEMITE AV,-122.39454192298,37.7284206717765,"(37.7284206717765, -122.39454192298)",9109676528160
091094872,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,10/23/2009,23:37,CENTRAL,"ARREST, BOOKED",BUSH ST / KEARNY ST,-122.404033177237,37.7907593489246,"(37.7907593489246, -122.404033177237)",9109487216620
091094797,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/23/2009,23:30,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9109479765016
091096709,ASSAULT,BATTERY,Friday,10/23/2009,23:30,BAYVIEW,"ARREST, CITED",1700 Block of YOSEMITE AV,-122.39454192298,37.7284206717765,"(37.7284206717765, -122.39454192298)",9109670904134
091095143,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,10/23/2009,23:30,BAYVIEW,"ARREST, BOOKED",19TH ST / MINNESOTA ST,-122.390574957585,37.7616527682409,"(37.7616527682409, -122.390574957585)",9109514327130
091095143,OTHER OFFENSES,CONSPIRACY,Friday,10/23/2009,23:30,BAYVIEW,"ARREST, BOOKED",19TH ST / MINNESOTA ST,-122.390574957585,37.7616527682409,"(37.7616527682409, -122.390574957585)",9109514326080
091095143,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Friday,10/23/2009,23:30,BAYVIEW,"ARREST, BOOKED",19TH ST / MINNESOTA ST,-122.390574957585,37.7616527682409,"(37.7616527682409, -122.390574957585)",9109514311010
091096345,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,10/23/2009,23:30,MISSION,NONE,2100 Block of MISSION ST,-122.419528998826,37.7628776667056,"(37.7628776667056, -122.419528998826)",9109634506304
091094913,ROBBERY,"ROBBERY, BODILY FORCE",Friday,10/23/2009,23:20,SOUTHERN,NONE,MARKET ST / SPEAR ST,-122.395630116231,37.7937899670889,"(37.7937899670889, -122.395630116231)",9109491303074
091096163,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/23/2009,23:00,BAYVIEW,NONE,1400 Block of LASALLE AV,-122.386304220968,37.7349050342849,"(37.7349050342849, -122.386304220968)",9109616328160
091138652,NON-CRIMINAL,LOST PROPERTY,Friday,10/23/2009,23:00,SOUTHERN,NONE,HARRISON ST / 10TH ST,-122.411279189969,37.7715785765043,"(37.7715785765043, -122.411279189969)",9113865271000
096105496,NON-CRIMINAL,LOST PROPERTY,Friday,10/23/2009,23:00,RICHMOND,NONE,400 Block of CLEMENT ST,-122.463894088904,37.7829092614438,"(37.7829092614438, -122.463894088904)",9610549671000
091094979,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Friday,10/23/2009,23:00,INGLESIDE,NONE,300 Block of WILDE AV,-122.40375548345,37.7167100792113,"(37.7167100792113, -122.40375548345)",9109497904144
091094979,KIDNAPPING,FALSE IMPRISONMENT,Friday,10/23/2009,23:00,INGLESIDE,NONE,300 Block of WILDE AV,-122.40375548345,37.7167100792113,"(37.7167100792113, -122.40375548345)",9109497926142
091095717,NON-CRIMINAL,LOST PROPERTY,Friday,10/23/2009,23:00,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.444707063455,37.7249307267936,"(37.7249307267936, -122.444707063455)",9109571771000
091094775,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Friday,10/23/2009,22:50,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",9109477519024
091095610,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:50,TENDERLOIN,NONE,LARKIN ST / EDDY ST,-122.41753069698,37.7833107539969,"(37.7833107539969, -122.41753069698)",9109561006244
091094753,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/23/2009,22:45,BAYVIEW,NONE,ARKANSAS ST / 17TH ST,-122.398705442404,37.765013394552,"(37.765013394552, -122.398705442404)",9109475328160
091095303,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:30,SOUTHERN,NONE,500 Block of HOWARD ST,-122.396934740624,37.7877468463797,"(37.7877468463797, -122.396934740624)",9109530306244
091095018,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:30,SOUTHERN,NONE,4TH ST / BRANNAN ST,-122.396533248456,37.7783268978785,"(37.7783268978785, -122.396533248456)",9109501806244
091095284,DRUG/NARCOTIC,PLANTING/CULTIVATING MARIJUANA,Friday,10/23/2009,22:30,TARAVAL,NONE,0 Block of NIANTIC AV,-122.468580569498,37.7090658367364,"(37.7090658367364, -122.468580569498)",9109528416020
091095284,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,10/23/2009,22:30,TARAVAL,NONE,0 Block of NIANTIC AV,-122.468580569498,37.7090658367364,"(37.7090658367364, -122.468580569498)",9109528416010
091095284,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,10/23/2009,22:30,TARAVAL,NONE,0 Block of NIANTIC AV,-122.468580569498,37.7090658367364,"(37.7090658367364, -122.468580569498)",9109528416030
091094838,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/23/2009,22:18,INGLESIDE,"ARREST, BOOKED",0 Block of ALLISON ST,-122.442281645825,37.7141714392522,"(37.7141714392522, -122.442281645825)",9109483816710
091094838,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,10/23/2009,22:18,INGLESIDE,"ARREST, BOOKED",0 Block of ALLISON ST,-122.442281645825,37.7141714392522,"(37.7141714392522, -122.442281645825)",9109483816650
091094838,WARRANTS,WARRANT ARREST,Friday,10/23/2009,22:18,INGLESIDE,"ARREST, BOOKED",0 Block of ALLISON ST,-122.442281645825,37.7141714392522,"(37.7141714392522, -122.442281645825)",9109483863010
096105236,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:15,SOUTHERN,NONE,400 Block of GOUGH ST,-122.423187753195,37.7775738262729,"(37.7775738262729, -122.423187753195)",9610523606244
091094731,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,10/23/2009,22:15,PARK,NONE,1500 Block of HAIGHT ST,-122.44776112232,37.7698464875415,"(37.7698464875415, -122.44776112232)",9109473106154
091099565,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:00,TARAVAL,NONE,1500 Block of SANTIAGO ST,-122.483865049297,37.7445081964055,"(37.7445081964055, -122.483865049297)",9109956506243
091100689,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:00,INGLESIDE,NONE,ELLINGTON AV / FOOTE AV,-122.445459206466,37.7131961971801,"(37.7131961971801, -122.445459206466)",9110068906244
091095513,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,10/23/2009,22:00,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375605171962,37.7307215215703,"(37.7307215215703, -122.375605171962)",9109551328100
091094725,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,10/23/2009,22:00,NORTHERN,NONE,WEBSTER ST / GROVE ST,-122.42968749628,37.776975788523,"(37.776975788523, -122.42968749628)",9109472503011
091095513,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:00,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375605171962,37.7307215215703,"(37.7307215215703, -122.375605171962)",9109551306244
096106842,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/23/2009,22:00,TENDERLOIN,NONE,500 Block of LEAVENWORTH ST,-122.414645409901,37.7860688364633,"(37.7860688364633, -122.414645409901)",9610684206374
091100093,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,10/23/2009,22:00,INGLESIDE,NONE,200 Block of CORDOVA ST,-122.435470918411,37.71121830372,"(37.71121830372, -122.435470918411)",9110009306304
096106278,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,22:00,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375605171962,37.7307215215703,"(37.7307215215703, -122.375605171962)",9610627806244
091094684,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,10/23/2009,22:00,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",9109468406154
091094634,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,10/23/2009,21:55,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.409696355558,37.7817540588712,"(37.7817540588712, -122.409696355558)",9109463416100
091094634,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,10/23/2009,21:55,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.409696355558,37.7817540588712,"(37.7817540588712, -122.409696355558)",9109463416650
091094634,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/23/2009,21:55,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.409696355558,37.7817540588712,"(37.7817540588712, -122.409696355558)",9109463416710
091094634,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,10/23/2009,21:55,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.409696355558,37.7817540588712,"(37.7817540588712, -122.409696355558)",9109463465015
091094678,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,10/23/2009,21:46,RICHMOND,"ARREST, BOOKED",3400 Block of BALBOA ST,-122.495731177017,37.7758429042134,"(37.7758429042134, -122.495731177017)",9109467815200
091094678,ASSAULT,BATTERY,Friday,10/23/2009,21:46,RICHMOND,"ARREST, BOOKED",3400 Block of BALBOA ST,-122.495731177017,37.7758429042134,"(37.7758429042134, -122.495731177017)",9109467804134
096106206,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,21:45,TARAVAL,NONE,1200 Block of 32ND AV,-122.491187486035,37.7638691451553,"(37.7638691451553, -122.491187486035)",9610620606244
091094612,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Friday,10/23/2009,21:40,CENTRAL,NONE,KEARNY ST / BAY ST,-122.407149304657,37.806426731679,"(37.806426731679, -122.407149304657)",9109461264015
091094690,SUSPICIOUS OCC,"SUSPICIOUS OCCURRENCE, POSSIBLE SHOTS FIRED",Friday,10/23/2009,21:38,BAYVIEW,NONE,100 Block of MIDDLEPOINT RD,-122.379486937006,37.7348550480451,"(37.7348550480451, -122.379486937006)",9109469064072
096105913,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,10/23/2009,21:30,MISSION,NONE,400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",9610591306372
096107646,NON-CRIMINAL,LOST PROPERTY,Friday,10/23/2009,21:30,NORTHERN,NONE,CHESTNUT ST / FILLMORE ST,-122.436275324778,37.8008126645682,"(37.8008126645682, -122.436275324778)",9610764671000
091095438,VEHICLE THEFT,STOLEN TRUCK,Friday,10/23/2009,21:30,TARAVAL,NONE,1800 Block of 26TH AV,-122.48397688699,37.7529567745119,"(37.7529567745119, -122.48397688699)",9109543807025
096109761,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/23/2009,21:30,RICHMOND,NONE,5500 Block of ANZA ST,-122.507633317388,37.7770615735801,"(37.7770615735801, -122.507633317388)",9610976106374
091094515,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Friday,10/23/2009,21:15,MISSION,"ARREST, CITED",100 Block of SAN JOSE AV,-122.421590971984,37.753186665045,"(37.753186665045, -122.421590971984)",9109451504021
091109108,ROBBERY,"ROBBERY, BODILY FORCE",Friday,10/23/2009,21:15,SOUTHERN,NONE,3RD ST / MARKET ST,-122.403434086745,37.78764305018,"(37.78764305018, -122.403434086745)",9110910803074
091094606,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,10/23/2009,21:07,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",9109460615200
091094606,ASSAULT,BATTERY,Friday,10/23/2009,21:07,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",9109460604134
091094480,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,10/23/2009,21:02,BAYVIEW,"ARREST, CITED",BAY SHORE BL / OAKDALE AV,-122.405242467114,37.7430506903112,"(37.7430506903112, -122.405242467114)",9109448065010
091094480,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/23/2009,21:02,BAYVIEW,"ARREST, CITED",BAY SHORE BL / OAKDALE AV,-122.405242467114,37.7430506903112,"(37.7430506903112, -122.405242467114)",9109448065016
096107442,NON-CRIMINAL,LOST PROPERTY,Friday,10/23/2009,21:00,SOUTHERN,NONE,1700 Block of MARKET ST,-122.423098219736,37.7722683129989,"(37.7722683129989, -122.423098219736)",9610744271000
091094929,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/23/2009,21:00,NORTHERN,NONE,FRANKLIN ST / GEARY BL,-122.423031175088,37.7854818747419,"(37.7854818747419, -122.423031175088)",9109492906244
