bioguide_id,role,start,end,party,district,senator_class,state,state_rank
N000002,rep,1999-01-06,2000-12-15,Democrat,8,,NY,
N000002,rep,2001-01-03,2002-11-22,Democrat,8,,NY,
N000002,rep,2003-01-07,2004-12-09,Democrat,8,,NY,
N000002,rep,2005-01-04,2006-12-09,Democrat,8,,NY,
N000002,rep,2007-01-04,2009-01-03,Democrat,8,,NY,
N000002,rep,2009-01-06,2010-12-22,Democrat,8,,NY,
N000002,rep,2011-01-05,2013-01-03,Democrat,8,,NY,
N000002,rep,2013-01-03,2015-01-03,Democrat,10,,NY,
N000002,rep,2015-01-06,2017-01-03,Democrat,10,,NY,
N000179,rep,1999-01-06,2000-12-15,Democrat,34,,CA,
N000179,rep,2001-01-03,2002-11-22,Democrat,34,,CA,
N000179,rep,2003-01-07,2004-12-09,Democrat,38,,CA,
N000179,rep,2005-01-04,2006-12-09,Democrat,38,,CA,
N000179,rep,2007-01-04,2009-01-03,Democrat,38,,CA,
N000179,rep,2009-01-06,2010-12-22,Democrat,38,,CA,
N000179,rep,2011-01-05,2013-01-03,Democrat,38,,CA,
N000179,rep,2013-01-03,2015-01-03,Democrat,32,,CA,
N000179,rep,2015-01-06,2017-01-03,Democrat,32,,CA,
N000015,rep,1989-01-03,1990-10-28,Democrat,2,,MA,
N000015,rep,1991-01-03,1992-10-09,Democrat,2,,MA,
N000015,rep,1993-01-05,1994-12-01,Democrat,2,,MA,
N000015,rep,1995-01-04,1996-10-04,Democrat,2,,MA,
N000015,rep,1997-01-07,1998-12-19,Democrat,2,,MA,
N000015,rep,1999-01-06,2000-12-15,Democrat,2,,MA,
N000015,rep,2001-01-03,2002-11-22,Democrat,2,,MA,
N000015,rep,2003-01-07,2004-12-09,Democrat,2,,MA,
N000015,rep,2005-01-04,2006-12-09,Democrat,2,,MA,
N000015,rep,2007-01-04,2009-01-03,Democrat,2,,MA,
N000015,rep,2009-01-06,2010-12-22,Democrat,2,,MA,
N000015,rep,2011-01-05,2013-01-03,Democrat,2,,MA,
N000015,rep,2013-01-03,2015-01-03,Democrat,1,,MA,
N000015,rep,2015-01-06,2017-01-03,Democrat,1,,MA,
N000182,rep,2003-06-05,2004-12-09,Republican,19,,TX,
N000182,rep,2005-01-04,2006-12-09,Republican,19,,TX,
N000182,rep,2007-01-04,2009-01-03,Republican,19,,TX,
N000182,rep,2009-01-06,2010-12-22,Republican,19,,TX,
N000182,rep,2011-01-05,2013-01-03,Republican,19,,TX,
N000182,rep,2013-01-03,2015-01-03,Republican,19,,TX,
N000182,rep,2015-01-06,2017-01-03,Republican,19,,TX,
N000184,rep,2011-01-05,2013-01-03,Republican,0,,SD,
N000184,rep,2013-01-03,2015-01-03,Republican,0,,SD,
N000184,rep,2015-01-06,2017-01-03,Republican,0,,SD,
N000147,rep,1991-01-03,1992-10-09,Democrat,0,,DC,
N000147,rep,1993-01-05,1994-12-01,Democrat,0,,DC,
N000147,rep,1995-01-04,1996-10-04,Democrat,0,,DC,
N000147,rep,1997-01-07,1998-12-19,Democrat,0,,DC,
N000147,rep,1999-01-06,2000-12-15,Democrat,0,,DC,
N000147,rep,2001-01-03,2002-11-22,Democrat,0,,DC,
N000147,rep,2003-01-07,2004-12-09,Democrat,0,,DC,
N000147,rep,2005-01-04,2006-12-09,Democrat,0,,DC,
N000147,rep,2007-01-04,2009-01-03,Democrat,0,,DC,
N000147,rep,2009-01-06,2010-12-22,Democrat,0,,DC,
N000147,rep,2011-01-05,2013-01-03,Democrat,0,,DC,
N000147,rep,2013-01-03,2015-01-03,Democrat,0,,DC,
N000147,rep,2015-01-06,2017-01-03,Democrat,0,,DC,
N000185,rep,2011-01-05,2013-01-03,Republican,5,,FL,
N000185,rep,2013-01-03,2015-01-03,Republican,11,,FL,
N000185,rep,2015-01-06,2017-01-03,Republican,11,,FL,
N000181,rep,2003-01-07,2004-12-09,Republican,21,,CA,
N000181,rep,2005-01-04,2006-12-09,Republican,21,,CA,
N000181,rep,2007-01-04,2009-01-03,Republican,21,,CA,
N000181,rep,2009-01-06,2010-12-22,Republican,21,,CA,
N000181,rep,2011-01-05,2013-01-03,Republican,21,,CA,
N000181,rep,2013-01-03,2015-01-03,Republican,22,,CA,
N000181,rep,2015-01-06,2017-01-03,Republican,22,,CA,
O000168,rep,2009-01-06,2010-12-22,Republican,22,,TX,
O000168,rep,2011-01-05,2013-01-03,Republican,22,,TX,
O000168,rep,2013-01-03,2015-01-03,Republican,22,,TX,
O000168,rep,2015-01-06,2017-01-03,Republican,22,,TX,
P000601,rep,2011-01-05,2013-01-03,Republican,4,,MS,
P000601,rep,2013-01-03,2015-01-03,Republican,4,,MS,
P000601,rep,2015-01-06,2017-01-03,Republican,4,,MS,
P000034,rep,1987-01-06,1988-10-22,Democrat,6,,NJ,
P000034,rep,1989-01-03,1990-10-28,Democrat,3,,NJ,
P000034,rep,1991-01-03,1992-10-09,Democrat,3,,NJ,
P000034,rep,1993-01-05,1994-12-01,Democrat,6,,NJ,
P000034,rep,1995-01-04,1996-10-04,Democrat,6,,NJ,
P000034,rep,1997-01-07,1998-12-19,Democrat,6,,NJ,
P000034,rep,1999-01-06,2000-12-15,Democrat,6,,NJ,
P000034,rep,2001-01-03,2002-11-22,Democrat,6,,NJ,
P000034,rep,2003-01-07,2004-12-09,Democrat,6,,NJ,
P000034,rep,2005-01-04,2006-12-09,Democrat,6,,NJ,
P000034,rep,2007-01-04,2009-01-03,Democrat,6,,NJ,
P000034,rep,2009-01-06,2010-12-22,Democrat,6,,NJ,
P000034,rep,2011-01-05,2013-01-03,Democrat,6,,NJ,
P000034,rep,2013-01-03,2015-01-03,Democrat,6,,NJ,
P000034,rep,2015-01-06,2017-01-03,Democrat,6,,NJ,
P000096,rep,1997-01-07,1998-12-19,Democrat,8,,NJ,
P000096,rep,1999-01-06,2000-12-15,Democrat,8,,NJ,
P000096,rep,2001-01-03,2002-11-22,Democrat,8,,NJ,
P000096,rep,2003-01-07,2004-12-09,Democrat,8,,NJ,
P000096,rep,2005-01-04,2006-12-09,Democrat,8,,NJ,
P000096,rep,2007-01-04,2009-01-03,Democrat,8,,NJ,
P000096,rep,2009-01-06,2010-12-22,Democrat,8,,NJ,
P000096,rep,2011-01-05,2013-01-03,Democrat,8,,NJ,
P000096,rep,2013-01-03,2015-01-03,Democrat,9,,NJ,
P000096,rep,2015-01-06,2017-01-03,Democrat,9,,NJ,
P000603,sen,2011-01-05,2017-01-03,Republican,,3,KY,junior
P000594,rep,2009-01-06,2010-12-22,Republican,3,,MN,
P000594,rep,2011-01-05,2013-01-03,Republican,3,,MN,
P000594,rep,2013-01-03,2015-01-03,Republican,3,,MN,
P000594,rep,2015-01-06,2017-01-03,Republican,3,,MN,
P000588,rep,2003-01-07,2004-12-09,Republican,2,,NM,
P000588,rep,2005-01-04,2006-12-09,Republican,2,,NM,
P000588,rep,2007-01-04,2009-01-03,Republican,2,,NM,
P000588,rep,2011-01-05,2013-01-03,Republican,2,,NM,
P000588,rep,2013-01-03,2015-01-03,Republican,2,,NM,
P000588,rep,2015-01-06,2017-01-03,Republican,2,,NM,
P000197,rep,1987-01-06,1988-10-22,Democrat,5,,CA,
P000197,rep,1989-01-03,1990-10-28,Democrat,5,,CA,
P000197,rep,1991-01-03,1992-10-09,Democrat,5,,CA,
P000197,rep,1993-01-05,1994-12-01,Democrat,8,,CA,
P000197,rep,1995-01-04,1996-10-04,Democrat,8,,CA,
P000197,rep,1997-01-07,1998-12-19,Democrat,8,,CA,
P000197,rep,1999-01-06,2000-12-15,Democrat,8,,CA,
P000197,rep,2001-01-03,2002-11-22,Democrat,8,,CA,
P000197,rep,2003-01-07,2004-12-09,Democrat,8,,CA,
P000197,rep,2005-01-04,2006-12-09,Democrat,8,,CA,
P000197,rep,2007-01-04,2009-01-03,Democrat,8,,CA,
P000197,rep,2009-01-06,2010-12-22,Democrat,8,,CA,
P000197,rep,2011-01-05,2013-01-03,Democrat,8,,CA,
P000197,rep,2013-01-03,2015-01-03,Democrat,12,,CA,
P000197,rep,2015-01-06,2017-01-03,Democrat,12,,CA,
P000593,rep,2007-01-04,2009-01-03,Democrat,7,,CO,
P000593,rep,2009-01-06,2010-12-22,Democrat,7,,CO,
P000593,rep,2011-01-05,2013-01-03,Democrat,7,,CO,
P000593,rep,2013-01-03,2015-01-03,Democrat,7,,CO,
P000593,rep,2015-01-06,2017-01-03,Democrat,7,,CO,
P000595,rep,2009-01-06,2010-12-22,Democrat,9,,MI,
P000595,rep,2011-01-05,2013-01-03,Democrat,9,,MI,
P000595,rep,2013-01-03,2015-01-03,Democrat,14,,MI,
P000595,sen,2015-01-06,2021-01-03,Democrat,,2,MI,junior
P000258,rep,1991-01-03,1992-10-09,Democrat,7,,MN,
P000258,rep,1993-01-05,1994-12-01,Democrat,7,,MN,
P000258,rep,1995-01-04,1996-10-04,Democrat,7,,MN,
P000258,rep,1997-01-07,1998-12-19,Democrat,7,,MN,
P000258,rep,1999-01-06,2000-12-15,Democrat,7,,MN,
P000258,rep,2001-01-03,2002-11-22,Democrat,7,,MN,
P000258,rep,2003-01-07,2004-12-09,Democrat,7,,MN,
P000258,rep,2005-01-04,2006-12-09,Democrat,7,,MN,
P000258,rep,2007-01-04,2009-01-03,Democrat,7,,MN,
P000258,rep,2009-01-06,2010-12-22,Democrat,7,,MN,
P000258,rep,2011-01-05,2013-01-03,Democrat,7,,MN,
P000258,rep,2013-01-03,2015-01-03,Democrat,7,,MN,
P000258,rep,2015-01-06,2017-01-03,Democrat,7,,MN,
P000596,rep,2009-01-06,2013-01-03,Democrat,0,,PR,
P000596,rep,2013-01-03,2017-01-03,Democrat,0,,PR,
P000597,rep,2009-01-06,2010-12-22,Democrat,1,,ME,
P000597,rep,2011-01-05,2013-01-03,Democrat,1,,ME,
P000597,rep,2013-01-03,2015-01-03,Democrat,1,,ME,
P000597,rep,2015-01-06,2017-01-03,Democrat,1,,ME,
P000373,rep,1997-01-07,1998-12-19,Republican,16,,PA,
P000373,rep,1999-01-06,2000-12-15,Republican,16,,PA,
P000373,rep,2001-01-03,2002-11-22,Republican,16,,PA,
P000373,rep,2003-01-07,2004-12-09,Republican,16,,PA,
P000373,rep,2005-01-04,2006-12-09,Republican,16,,PA,
P000373,rep,2007-01-04,2009-01-03,Republican,16,,PA,
P000373,rep,2009-01-06,2010-12-22,Republican,16,,PA,
P000373,rep,2011-01-05,2013-01-03,Republican,16,,PA,
P000373,rep,2013-01-03,2015-01-03,Republican,16,,PA,
P000373,rep,2015-01-06,2017-01-03,Republican,16,,PA,
P000592,rep,2005-01-04,2006-12-09,Republican,2,,TX,
P000592,rep,2007-01-04,2009-01-03,Republican,2,,TX,
P000592,rep,2009-01-06,2010-12-22,Republican,2,,TX,
P000592,rep,2011-01-05,2013-01-03,Republican,2,,TX,
P000592,rep,2013-01-03,2015-01-03,Republican,2,,TX,
P000592,rep,2015-01-06,2017-01-03,Republican,2,,TX,
P000598,rep,2009-01-06,2010-12-22,Democrat,2,,CO,
P000598,rep,2011-01-05,2013-01-03,Democrat,2,,CO,
P000598,rep,2013-01-03,2015-01-03,Democrat,2,,CO,
P000598,rep,2015-01-06,2017-01-03,Democrat,2,,CO,
P000602,rep,2011-01-05,2013-01-03,Republican,4,,KS,
P000602,rep,2013-01-03,2015-01-03,Republican,4,,KS,
P000602,rep,2015-01-06,2017-01-03,Republican,4,,KS,
P000449,rep,1993-05-04,1994-12-01,Republican,2,,OH,
P000449,rep,1995-01-04,1996-10-04,Republican,2,,OH,
P000449,rep,1997-01-07,1998-12-19,Republican,2,,OH,
P000449,rep,1999-01-06,2000-12-15,Republican,2,,OH,
P000449,rep,2001-01-03,2002-11-22,Republican,2,,OH,
P000449,rep,2003-01-07,2004-12-09,Republican,2,,OH,
P000449,rep,2005-01-04,2005-04-29,Republican,2,,OH,
P000449,sen,2011-01-05,2017-01-03,Republican,,3,OH,junior
P000599,rep,2009-01-06,2010-12-22,Republican,15,,FL,
P000599,rep,2011-01-05,2013-01-03,Republican,15,,FL,
P000599,rep,2013-01-03,2015-01-03,Republican,8,,FL,
P000599,rep,2015-01-06,2017-01-03,Republican,8,,FL,
P000523,rep,1987-01-06,1988-10-22,Democrat,4,,NC,
P000523,rep,1989-01-03,1990-10-28,Democrat,4,,NC,
P000523,rep,1991-01-03,1992-10-09,Democrat,4,,NC,
P000523,rep,1993-01-05,1994-12-01,Democrat,4,,NC,
P000523,rep,1997-01-07,1998-12-19,Democrat,4,,NC,
P000523,rep,1999-01-06,2000-12-15,Democrat,4,,NC,
P000523,rep,2001-01-03,2002-11-22,Democrat,4,,NC,
P000523,rep,2003-01-07,2004-12-09,Democrat,4,,NC,
P000523,rep,2005-01-04,2006-12-09,Democrat,4,,NC,
P000523,rep,2007-01-04,2009-01-03,Democrat,4,,NC,
P000523,rep,2009-01-06,2010-12-22,Democrat,4,,NC,
P000523,rep,2011-01-05,2013-01-03,Democrat,4,,NC,
P000523,rep,2013-01-03,2015-01-03,Democrat,4,,NC,
P000523,rep,2015-01-06,2017-01-03,Democrat,4,,NC,
P000591,rep,2005-01-04,2006-12-09,Republican,6,,GA,
P000591,rep,2007-01-04,2009-01-03,Republican,6,,GA,
P000591,rep,2009-01-06,2010-12-22,Republican,6,,GA,
P000591,rep,2011-01-05,2013-01-03,Republican,6,,GA,
P000591,rep,2013-01-03,2015-01-03,Republican,6,,GA,
P000591,rep,2015-01-06,2017-01-03,Republican,6,,GA,
Q000023,rep,2009-04-07,2010-12-22,Democrat,5,,IL,
Q000023,rep,2011-01-05,2013-01-03,Democrat,5,,IL,
Q000023,rep,2013-01-03,2015-01-03,Democrat,5,,IL,
Q000023,rep,2015-01-06,2017-01-03,Democrat,5,,IL,
R000053,rep,1971-01-21,1972-10-18,Democrat,18,,NY,
R000053,rep,1973-01-03,1974-12-20,Democrat,19,,NY,
R000053,rep,1975-01-14,1976-10-01,Democrat,19,,NY,
R000053,rep,1977-01-04,1978-10-15,Democrat,19,,NY,
R000053,rep,1979-01-15,1980-12-16,Democrat,19,,NY,
R000053,rep,1981-01-05,1982-12-23,Democrat,19,,NY,
R000053,rep,1983-01-03,1984-10-12,Democrat,16,,NY,
R000053,rep,1985-01-03,1986-10-18,Democrat,16,,NY,
R000053,rep,1987-01-06,1988-10-22,Democrat,16,,NY,
R000053,rep,1989-01-03,1990-10-28,Democrat,16,,NY,
R000053,rep,1991-01-03,1992-10-09,Democrat,16,,NY,
R000053,rep,1993-01-05,1994-12-01,Democrat,15,,NY,
R000053,rep,1995-01-04,1996-10-04,Democrat,15,,NY,
R000053,rep,1997-01-07,1998-12-19,Democrat,15,,NY,
R000053,rep,1999-01-06,2000-12-15,Democrat,15,,NY,
R000053,rep,2001-01-03,2002-11-22,Democrat,15,,NY,
R000053,rep,2003-01-07,2004-12-09,Democrat,15,,NY,
R000053,rep,2005-01-04,2006-12-09,Democrat,15,,NY,
R000053,rep,2007-01-04,2009-01-03,Democrat,15,,NY,
R000053,rep,2009-01-06,2010-12-22,Democrat,15,,NY,
R000053,rep,2011-01-05,2013-01-03,Democrat,15,,NY,
R000053,rep,2013-01-03,2015-01-03,Democrat,13,,NY,
R000053,rep,2015-01-06,2017-01-03,Democrat,13,,NY,
R000585,rep,2010-11-18,2010-12-22,Republican,29,,NY,
R000585,rep,2011-01-05,2013-01-03,Republican,29,,NY,
R000585,rep,2013-01-03,2015-01-03,Republican,23,,NY,
R000585,rep,2015-01-06,2017-01-03,Republican,23,,NY,
R000578,rep,2005-01-04,2006-12-09,Republican,8,,WA,
R000578,rep,2007-01-04,2009-01-03,Republican,8,,WA,
R000578,rep,2009-01-06,2010-12-22,Republican,8,,WA,
R000578,rep,2011-01-05,2013-01-03,Republican,8,,WA,
R000578,rep,2013-01-03,2015-01-03,Republican,8,,WA,
R000578,rep,2015-01-06,2017-01-03,Republican,8,,WA,
R000146,rep,1983-01-03,1984-10-12,Democrat,1,,NV,
R000146,rep,1985-01-03,1986-10-18,Democrat,1,,NV,
R000146,sen,1987-01-06,1992-10-09,Democrat,,3,NV,
R000146,sen,1993-01-05,1998-12-19,Democrat,,3,NV,
R000146,sen,1999-01-06,2004-12-09,Democrat,,3,NV,
R000146,sen,2005-01-04,2010-12-22,Democrat,,3,NV,
R000146,sen,2011-01-05,2017-01-03,Democrat,,3,NV,senior
R000586,rep,2011-01-05,2013-01-03,Republican,16,,OH,
R000586,rep,2013-01-03,2015-01-03,Republican,16,,OH,
R000586,rep,2015-01-06,2017-01-03,Republican,16,,OH,
R000587,rep,2011-01-05,2013-01-03,Republican,8,,WI,
R000587,rep,2013-01-03,2015-01-03,Republican,8,,WI,
R000587,rep,2015-01-06,2017-01-03,Republican,8,,WI,
R000588,rep,2011-01-05,2013-01-03,Democrat,2,,LA,
R000588,rep,2013-01-03,2015-01-03,Democrat,2,,LA,
R000588,rep,2015-01-06,2017-01-03,Democrat,2,,LA,
R000589,rep,2011-01-05,2013-01-03,Republican,2,,VA,
R000589,rep,2013-01-03,2015-01-03,Republican,2,,VA,
R000589,rep,2015-01-06,2017-01-03,Republican,2,,VA,
R000591,rep,2011-01-05,2013-01-03,Republican,2,,AL,
R000591,rep,2013-01-03,2015-01-03,Republican,2,,AL,
R000591,rep,2015-01-06,2017-01-03,Republican,2,,AL,
R000582,rep,2009-01-06,2010-12-22,Republican,1,,TN,
R000582,rep,2011-01-05,2013-01-03,Republican,1,,TN,
R000582,rep,2013-01-03,2015-01-03,Republican,1,,TN,
R000582,rep,2015-01-06,2017-01-03,Republican,1,,TN,
R000395,rep,1981-01-05,1982-12-23,Republican,5,,KY,
R000395,rep,1983-01-03,1984-10-12,Republican,5,,KY,
R000395,rep,1985-01-03,1986-10-18,Republican,5,,KY,
R000395,rep,1987-01-06,1988-10-22,Republican,5,,KY,
R000395,rep,1989-01-03,1990-10-28,Republican,5,,KY,
R000395,rep,1991-01-03,1992-10-09,Republican,5,,KY,
R000395,rep,1993-01-05,1994-12-01,Republican,5,,KY,
R000395,rep,1995-01-04,1996-10-04,Republican,5,,KY,
R000395,rep,1997-01-07,1998-12-19,Republican,5,,KY,
R000395,rep,1999-01-06,2000-12-15,Republican,5,,KY,
R000395,rep,2001-01-03,2002-11-22,Republican,5,,KY,
R000395,rep,2003-01-07,2004-12-09,Republican,5,,KY,
R000395,rep,2005-01-04,2006-12-09,Republican,5,,KY,
R000395,rep,2007-01-04,2009-01-03,Republican,5,,KY,
R000395,rep,2009-01-06,2010-12-22,Republican,5,,KY,
R000395,rep,2011-01-05,2013-01-03,Republican,5,,KY,
R000395,rep,2013-01-03,2015-01-03,Republican,5,,KY,
R000395,rep,2015-01-06,2017-01-03,Republican,5,,KY,
R000575,rep,2003-01-07,2004-12-09,Republican,3,,AL,
R000575,rep,2005-01-04,2006-12-09,Republican,3,,AL,
R000575,rep,2007-01-04,2009-01-03,Republican,3,,AL,
R000575,rep,2009-01-06,2010-12-22,Republican,3,,AL,
R000575,rep,2011-01-05,2013-01-03,Republican,3,,AL,
R000575,rep,2013-01-03,2015-01-03,Republican,3,,AL,
R000575,rep,2015-01-06,2017-01-03,Republican,3,,AL,
R000409,rep,1989-01-03,1990-10-28,Republican,42,,CA,
R000409,rep,1991-01-03,1992-10-09,Republican,42,,CA,
R000409,rep,1993-01-05,1994-12-01,Republican,45,,CA,
R000409,rep,1995-01-04,1996-10-04,Republican,45,,CA,
R000409,rep,1997-01-07,1998-12-19,Republican,45,,CA,
R000409,rep,1999-01-06,2000-12-15,Republican,45,,CA,
R000409,rep,2001-01-03,2002-11-22,Republican,45,,CA,
R000409,rep,2003-01-07,2004-12-09,Republican,46,,CA,
R000409,rep,2005-01-04,2006-12-09,Republican,46,,CA,
R000409,rep,2007-01-04,2009-01-03,Republican,46,,CA,
R000409,rep,2009-01-06,2010-12-22,Republican,46,,CA,
R000409,rep,2011-01-05,2013-01-03,Republican,46,,CA,
R000409,rep,2013-01-03,2015-01-03,Republican,48,,CA,
R000409,rep,2015-01-06,2017-01-03,Republican,48,,CA,
R000592,rep,2011-01-05,2013-01-03,Republican,4,,IN,
R000592,rep,2013-01-03,2015-01-03,Republican,4,,IN,
R000592,rep,2015-01-06,2017-01-03,Republican,4,,IN,
R000583,rep,2009-01-06,2010-12-22,Republican,16,,FL,
R000583,rep,2011-01-05,2013-01-03,Republican,16,,FL,
R000583,rep,2013-01-03,2015-01-03,Republican,17,,FL,
R000583,rep,2015-01-06,2017-01-03,Republican,17,,FL,
R000435,rep,1989-01-03,1990-10-28,Republican,18,,FL,
R000435,rep,1991-01-03,1992-10-09,Republican,18,,FL,
R000435,rep,1993-01-05,1994-12-01,Republican,18,,FL,
R000435,rep,1995-01-04,1996-10-04,Republican,18,,FL,
R000435,rep,1997-01-07,1998-12-19,Republican,18,,FL,
R000435,rep,1999-01-06,2000-12-15,Republican,18,,FL,
R000435,rep,2001-01-03,2002-11-22,Republican,18,,FL,
R000435,rep,2003-01-07,2004-12-09,Republican,18,,FL,
R000435,rep,2005-01-04,2006-12-09,Republican,18,,FL,
R000435,rep,2007-01-04,2009-01-03,Republican,18,,FL,
R000435,rep,2009-01-06,2010-12-22,Republican,18,,FL,
R000435,rep,2011-01-05,2013-01-03,Republican,18,,FL,
R000435,rep,2013-01-03,2015-01-03,Republican,27,,FL,
R000435,rep,2015-01-06,2017-01-03,Republican,27,,FL,
R000580,rep,2007-01-04,2009-01-03,Republican,6,,IL,
R000580,rep,2009-01-06,2010-12-22,Republican,6,,IL,
R000580,rep,2011-01-05,2013-01-03,Republican,6,,IL,
R000580,rep,2013-01-03,2015-01-03,Republican,6,,IL,
R000580,rep,2015-01-06,2017-01-03,Republican,6,,IL,
R000593,rep,2011-01-05,2013-01-03,Republican,12,,FL,
R000593,rep,2013-01-03,2015-01-03,Republican,15,,FL,
R000593,rep,2015-01-06,2017-01-03,Republican,15,,FL,
R000486,rep,1993-01-05,1994-12-01,Democrat,33,,CA,
R000486,rep,1995-01-04,1996-10-04,Democrat,33,,CA,
R000486,rep,1997-01-07,1998-12-19,Democrat,33,,CA,
R000486,rep,1999-01-06,2000-12-15,Democrat,33,,CA,
R000486,rep,2001-01-03,2002-11-22,Democrat,33,,CA,
R000486,rep,2003-01-07,2004-12-09,Democrat,34,,CA,
R000486,rep,2005-01-04,2006-12-09,Democrat,34,,CA,
R000486,rep,2007-01-04,2009-01-03,Democrat,34,,CA,
R000486,rep,2009-01-06,2010-12-22,Democrat,34,,CA,
R000486,rep,2011-01-05,2013-01-03,Democrat,34,,CA,
R000486,rep,2013-01-03,2015-01-03,Democrat,40,,CA,
R000486,rep,2015-01-06,2017-01-03,Democrat,40,,CA,
R000487,rep,1993-01-05,1994-12-01,Republican,39,,CA,
R000487,rep,1995-01-04,1996-10-04,Republican,39,,CA,
R000487,rep,1997-01-07,1998-12-19,Republican,39,,CA,
R000487,rep,1999-01-06,2000-12-15,Republican,39,,CA,
R000487,rep,2001-01-03,2002-11-22,Republican,39,,CA,
R000487,rep,2003-01-07,2004-12-09,Republican,40,,CA,
R000487,rep,2005-01-04,2006-12-09,Republican,40,,CA,
R000487,rep,2007-01-04,2009-01-03,Republican,40,,CA,
R000487,rep,2009-01-06,2010-12-22,Republican,40,,CA,
R000487,rep,2011-01-05,2013-01-03,Republican,40,,CA,
R000487,rep,2013-01-03,2015-01-03,Republican,39,,CA,
R000487,rep,2015-01-06,2017-01-03,Republican,39,,CA,
R000595,sen,2011-01-05,2017-01-03,Republican,,3,FL,junior
R000576,rep,2003-01-07,2004-12-09,Democrat,2,,MD,
R000576,rep,2005-01-04,2006-12-09,Democrat,2,,MD,
R000576,rep,2007-01-04,2009-01-03,Democrat,2,,MD,
R000576,rep,2009-01-06,2010-12-22,Democrat,2,,MD,
R000576,rep,2011-01-05,2013-01-03,Democrat,2,,MD,
R000576,rep,2013-01-03,2015-01-03,Democrat,2,,MD,
R000576,rep,2015-01-06,2017-01-03,Democrat,2,,MD,
R000515,rep,1993-01-05,1994-12-01,Democrat,1,,IL,
R000515,rep,1995-01-04,1996-10-04,Democrat,1,,IL,
R000515,rep,1997-01-07,1998-12-19,Democrat,1,,IL,
R000515,rep,1999-01-06,2000-12-15,Democrat,1,,IL,
R000515,rep,2001-01-03,2002-11-22,Democrat,1,,IL,
R000515,rep,2003-01-07,2004-12-09,Democrat,1,,IL,
R000515,rep,2005-01-04,2006-12-09,Democrat,1,,IL,
R000515,rep,2007-01-04,2009-01-03,Democrat,1,,IL,
R000515,rep,2009-01-06,2010-12-22,Democrat,1,,IL,
R000515,rep,2011-01-05,2013-01-03,Democrat,1,,IL,
R000515,rep,2013-01-03,2015-01-03,Democrat,1,,IL,
R000515,rep,2015-01-06,2017-01-03,Democrat,1,,IL,
R000570,rep,1999-01-06,2000-12-15,Republican,1,,WI,
R000570,rep,2001-01-03,2002-11-22,Republican,1,,WI,
R000570,rep,2003-01-07,2004-12-09,Republican,1,,WI,
R000570,rep,2005-01-04,2006-12-09,Republican,1,,WI,
R000570,rep,2007-01-04,2009-01-03,Republican,1,,WI,
R000570,rep,2009-01-06,2010-12-22,Republican,1,,WI,
R000570,rep,2011-01-05,2013-01-03,Republican,1,,WI,
R000570,rep,2013-01-03,2015-01-03,Republican,1,,WI,
R000570,rep,2015-01-06,2017-01-03,Republican,1,,WI,
R000577,rep,2003-01-07,2004-12-09,Democrat,17,,OH,
R000577,rep,2005-01-04,2006-12-09,Democrat,17,,OH,
R000577,rep,2007-01-04,2009-01-03,Democrat,17,,OH,
R000577,rep,2009-01-06,2010-12-22,Democrat,17,,OH,
R000577,rep,2011-01-05,2013-01-03,Democrat,17,,OH,
R000577,rep,2013-01-03,2015-01-03,Democrat,13,,OH,
R000577,rep,2015-01-06,2017-01-03,Democrat,13,,OH,
S001177,rep,2009-01-06,2010-12-22,Democrat,0,,MP,
S001177,rep,2011-01-05,2013-01-03,Democrat,0,,MP,
S001177,rep,2013-01-03,2015-01-03,Democrat,0,,MP,
S001177,rep,2015-01-06,2017-01-03,Independent,0,,MP,
S000030,rep,1997-01-07,1998-12-19,Democrat,46,,CA,
S000030,rep,1999-01-06,2000-12-15,Democrat,46,,CA,
S000030,rep,2001-01-03,2002-11-22,Democrat,46,,CA,
S000030,rep,2003-01-07,2004-12-09,Democrat,47,,CA,
S000030,rep,2005-01-04,2006-12-09,Democrat,47,,CA,
S000030,rep,2007-01-04,2009-01-03,Democrat,47,,CA,
S000030,rep,2009-01-06,2010-12-22,Democrat,47,,CA,
S000030,rep,2011-01-05,2013-01-03,Democrat,47,,CA,
S000030,rep,2013-01-03,2015-01-03,Democrat,46,,CA,
S000030,rep,2015-01-06,2017-01-03,Democrat,46,,CA,
S001168,rep,2007-01-04,2009-01-03,Democrat,3,,MD,
S001168,rep,2009-01-06,2010-12-22,Democrat,3,,MD,
S001168,rep,2011-01-05,2013-01-03,Democrat,3,,MD,
S001168,rep,2013-01-03,2015-01-03,Democrat,3,,MD,
S001168,rep,2015-01-06,2017-01-03,Democrat,3,,MD,
S001176,rep,2008-05-07,2009-01-03,Republican,1,,LA,
S001176,rep,2009-01-06,2010-12-22,Republican,1,,LA,
S001176,rep,2011-01-05,2013-01-03,Republican,1,,LA,
S001176,rep,2013-01-03,2015-01-03,Republican,1,,LA,
S001176,rep,2015-01-06,2017-01-03,Republican,1,,LA,
S001145,rep,1999-01-06,2000-12-15,Democrat,9,,IL,
S001145,rep,2001-01-03,2002-11-22,Democrat,9,,IL,
S001145,rep,2003-01-07,2004-12-09,Democrat,9,,IL,
S001145,rep,2005-01-04,2006-12-09,Democrat,9,,IL,
S001145,rep,2007-01-04,2009-01-03,Democrat,9,,IL,
S001145,rep,2009-01-06,2010-12-22,Democrat,9,,IL,
S001145,rep,2011-01-05,2013-01-03,Democrat,9,,IL,
